9606.ENSP00000000233	0
9606.ENSP00000000412	0
9606.ENSP00000002125	0
9606.ENSP00000002596	0
9606.ENSP00000002829	0
9606.ENSP00000003302	0
9606.ENSP00000004982	0
9606.ENSP00000005226	0
9606.ENSP00000005257	0
9606.ENSP00000005260	0
9606.ENSP00000005284	0
9606.ENSP00000005286	0
9606.ENSP00000005386	0
9606.ENSP00000005995	0
9606.ENSP00000006015	0
9606.ENSP00000006275	0
9606.ENSP00000006526	0
9606.ENSP00000006658	0
9606.ENSP00000006777	0
9606.ENSP00000007390	0
9606.ENSP00000007414	0
9606.ENSP00000007699	0
9606.ENSP00000007735	0
9606.ENSP00000008391	0
9606.ENSP00000009041	0
9606.ENSP00000009105	0
9606.ENSP00000010299	0
9606.ENSP00000011473	0
9606.ENSP00000011619	0
9606.ENSP00000011653	1
9606.ENSP00000011898	0
9606.ENSP00000012049	0
9606.ENSP00000013070	0
9606.ENSP00000013125	0
9606.ENSP00000013222	0
9606.ENSP00000014914	0
9606.ENSP00000014930	0
9606.ENSP00000016171	0
9606.ENSP00000016946	0
9606.ENSP00000017003	0
9606.ENSP00000020926	0
9606.ENSP00000023064	0
9606.ENSP00000023939	0
9606.ENSP00000025301	0
9606.ENSP00000026218	0
9606.ENSP00000029410	0
9606.ENSP00000033079	0
9606.ENSP00000035307	0
9606.ENSP00000037502	0
9606.ENSP00000039989	0
9606.ENSP00000040584	0
9606.ENSP00000040663	0
9606.ENSP00000040738	0
9606.ENSP00000040877	0
9606.ENSP00000043402	0
9606.ENSP00000044462	0
9606.ENSP00000045083	0
9606.ENSP00000046087	0
9606.ENSP00000053468	0
9606.ENSP00000053469	0
9606.ENSP00000054650	0
9606.ENSP00000054950	0
9606.ENSP00000055077	0
9606.ENSP00000055335	0
9606.ENSP00000055682	0
9606.ENSP00000056217	0
9606.ENSP00000061240	0
9606.ENSP00000064571	0
9606.ENSP00000064778	0
9606.ENSP00000064780	0
9606.ENSP00000070846	0
9606.ENSP00000072869	0
9606.ENSP00000074304	0
9606.ENSP00000075503	0
9606.ENSP00000078429	0
9606.ENSP00000081029	0
9606.ENSP00000083182	0
9606.ENSP00000084798	0
9606.ENSP00000085068	0
9606.ENSP00000086933	0
9606.ENSP00000155093	0
9606.ENSP00000156109	0
9606.ENSP00000156471	0
9606.ENSP00000157600	0
9606.ENSP00000157812	0
9606.ENSP00000158009	0
9606.ENSP00000158771	0
9606.ENSP00000159087	0
9606.ENSP00000159111	0
9606.ENSP00000160373	0
9606.ENSP00000160382	0
9606.ENSP00000160827	0
9606.ENSP00000161863	0
9606.ENSP00000162044	0
9606.ENSP00000162391	0
9606.ENSP00000162749	1
9606.ENSP00000163416	0
9606.ENSP00000164024	0
9606.ENSP00000164133	0
9606.ENSP00000164305	0
9606.ENSP00000165524	0
9606.ENSP00000166139	0
