9606.ENSP00000352798	1
9606.ENSP00000450540	1
9606.ENSP00000345344	1
9606.ENSP00000302621	1
9606.ENSP00000468253	1
9606.ENSP00000339328	1
9606.ENSP00000368683	1
9606.ENSP00000327513	1
9606.ENSP00000451040	1
9606.ENSP00000478927	1
9606.ENSP00000381448	1
9606.ENSP00000451206	1
9606.ENSP00000383115	1
9606.ENSP00000378394	1
9606.ENSP00000259396	1
9606.ENSP00000293778	1
9606.ENSP00000274276	1
9606.ENSP00000280527	1
9606.ENSP00000350896	1
9606.ENSP00000353259	1
9606.ENSP00000378856	1
9606.ENSP00000426455	1
9606.ENSP00000498879	1
9606.ENSP00000327054	1
9606.ENSP00000381057	1
9606.ENSP00000356791	1
9606.ENSP00000363773	1
9606.ENSP00000449999	1
9606.ENSP00000002829	1
9606.ENSP00000369055	1
9606.ENSP00000295317	1
9606.ENSP00000162749	1
9606.ENSP00000363827	1
9606.ENSP00000290200	1
9606.ENSP00000296444	1
9606.ENSP00000296861	1
9606.ENSP00000271064	1
9606.ENSP00000064780	1
9606.ENSP00000297350	1
9606.ENSP00000353013	1
9606.ENSP00000468308	1
9606.ENSP00000228918	1
9606.ENSP00000351807	1
9606.ENSP00000333769	1
9606.ENSP00000215912	1
9606.ENSP00000295550	1
9606.ENSP00000365435	1
9606.ENSP00000373574	1
9606.ENSP00000364140	1
9606.ENSP00000356713	1
9606.ENSP00000368450	1
9606.ENSP00000312002	1
9606.ENSP00000266041	1
9606.ENSP00000497748	1
9606.ENSP00000361112	1
9606.ENSP00000241305	1
9606.ENSP00000433112	1
9606.ENSP00000009530	1
9606.ENSP00000360687	1
9606.ENSP00000246006	1
9606.ENSP00000472467	1
9606.ENSP00000357981	1
9606.ENSP00000265371	1
9606.ENSP00000303550	1
9606.ENSP00000308727	1
9606.ENSP00000295666	1
9606.ENSP00000166139	1
9606.ENSP00000357392	1
9606.ENSP00000367265	1
9606.ENSP00000218388	1
9606.ENSP00000434717	1
9606.ENSP00000259526	1
9606.ENSP00000353025	1
9606.ENSP00000261978	1
9606.ENSP00000482899	1
9606.ENSP00000378058	1
9606.ENSP00000365048	1
9606.ENSP00000264059	1
9606.ENSP00000347140	1
9606.ENSP00000280904	1
9606.ENSP00000341819	1
9606.ENSP00000378517	1
9606.ENSP00000480150	1
9606.ENSP00000264896	1
9606.ENSP00000343505	1
9606.ENSP00000383376	1
9606.ENSP00000222390	1
9606.ENSP00000485276	1
9606.ENSP00000357668	1
9606.ENSP00000312158	1
9606.ENSP00000384973	1
9606.ENSP00000252483	1
9606.ENSP00000269299	1
9606.ENSP00000301464	1
9606.ENSP00000367263	1
9606.ENSP00000347379	1
9606.ENSP00000298223	1
9606.ENSP00000296506	1
9606.ENSP00000212355	1
9606.ENSP00000366387	1
9606.ENSP00000400894	1
9606.ENSP00000415769	1
9606.ENSP00000384169	1
9606.ENSP00000346990	1
9606.ENSP00000452245	1
9606.ENSP00000252809	1
9606.ENSP00000352455	1
9606.ENSP00000011653	1
9606.ENSP00000349687	1
9606.ENSP00000356399	0
9606.ENSP00000447297	0
9606.ENSP00000254722	0
9606.ENSP00000348959	0
9606.ENSP00000245479	0
9606.ENSP00000358035	0
9606.ENSP00000347916	0
9606.ENSP00000416561	0
9606.ENSP00000384537	0
9606.ENSP00000330523	0
9606.ENSP00000295633	0
9606.ENSP00000386443	0
9606.ENSP00000353582	0
9606.ENSP00000265077	0
9606.ENSP00000344829	0
9606.ENSP00000254301	0
9606.ENSP00000311127	0
9606.ENSP00000281821	0
9606.ENSP00000275815	0
9606.ENSP00000367028	0
9606.ENSP00000385143	0
9606.ENSP00000353165	0
9606.ENSP00000292641	0
9606.ENSP00000375629	0
9606.ENSP00000342098	0
9606.ENSP00000356030	0
9606.ENSP00000378957	0
9606.ENSP00000230538	0
9606.ENSP00000362195	0
9606.ENSP00000467537	0
9606.ENSP00000416126	0
9606.ENSP00000361850	0
9606.ENSP00000278407	0
9606.ENSP00000306100	0
9606.ENSP00000254898	0
9606.ENSP00000322061	0
9606.ENSP00000313875	0
9606.ENSP00000338934	0
9606.ENSP00000358525	0
9606.ENSP00000283228	0
9606.ENSP00000292609	0
9606.ENSP00000315997	0
9606.ENSP00000278927	0
9606.ENSP00000353114	0
9606.ENSP00000304945	0
9606.ENSP00000331831	0
9606.ENSP00000414904	0
9606.ENSP00000455897	0
9606.ENSP00000215909	0
9606.ENSP00000370588	0
9606.ENSP00000381086	0
9606.ENSP00000365840	0
9606.ENSP00000469613	0
9606.ENSP00000301178	0
9606.ENSP00000234816	0
9606.ENSP00000246515	0
9606.ENSP00000353030	0
9606.ENSP00000348888	0
9606.ENSP00000287008	0
9606.ENSP00000308219	0
9606.ENSP00000300900	0
9606.ENSP00000252939	0
9606.ENSP00000366307	0
9606.ENSP00000299957	0
9606.ENSP00000367459	0
9606.ENSP00000430242	0
9606.ENSP00000318916	0
9606.ENSP00000266542	0
9606.ENSP00000222399	0
9606.ENSP00000371420	0
9606.ENSP00000295379	0
9606.ENSP00000357643	0
9606.ENSP00000262487	0
9606.ENSP00000307508	0
9606.ENSP00000234798	0
9606.ENSP00000367991	0
9606.ENSP00000312506	0
9606.ENSP00000053243	0
9606.ENSP00000265087	0
9606.ENSP00000427552	0
9606.ENSP00000156109	0
9606.ENSP00000264377	0
9606.ENSP00000272164	0
9606.ENSP00000379873	0
9606.ENSP00000223061	0
9606.ENSP00000259607	0
9606.ENSP00000359630	0
9606.ENSP00000370812	0
9606.ENSP00000365529	0
9606.ENSP00000006053	0
9606.ENSP00000261799	0
9606.ENSP00000348064	0
9606.ENSP00000261336	0
9606.ENSP00000276603	0
9606.ENSP00000322524	0
9606.ENSP00000357065	0
9606.ENSP00000362299	0
9606.ENSP00000287590	0
9606.ENSP00000352288	0
9606.ENSP00000304762	0
9606.ENSP00000398342	0
9606.ENSP00000498587	0
9606.ENSP00000222482	0
9606.ENSP00000308893	0
9606.ENSP00000242786	0
9606.ENSP00000344786	0
9606.ENSP00000349252	0
9606.ENSP00000409007	0
9606.ENSP00000417335	0
9606.ENSP00000274181	0
9606.ENSP00000314407	0
9606.ENSP00000296511	0
9606.ENSP00000274721	0
9606.ENSP00000266546	0
9606.ENSP00000407497	0
9606.ENSP00000215838	0
9606.ENSP00000362238	0
9606.ENSP00000410715	0
9606.ENSP00000484431	0
9606.ENSP00000378786	0
9606.ENSP00000368544	0
9606.ENSP00000357156	0
9606.ENSP00000216968	0
9606.ENSP00000355751	0
9606.ENSP00000361959	0
9606.ENSP00000361595	0
9606.ENSP00000262776	0
9606.ENSP00000265029	0
9606.ENSP00000392767	0
9606.ENSP00000308117	0
9606.ENSP00000265727	0
9606.ENSP00000295927	0
9606.ENSP00000364979	0
9606.ENSP00000306390	0
9606.ENSP00000260643	0
9606.ENSP00000370698	0
9606.ENSP00000357909	0
9606.ENSP00000312942	0
9606.ENSP00000321077	0
9606.ENSP00000290271	0
9606.ENSP00000370635	0
9606.ENSP00000364885	0
9606.ENSP00000379506	0
9606.ENSP00000376911	0
9606.ENSP00000332879	0
9606.ENSP00000276893	0
9606.ENSP00000358294	0
9606.ENSP00000312284	0
9606.ENSP00000484342	0
9606.ENSP00000420321	0
9606.ENSP00000345243	0
9606.ENSP00000355689	0
9606.ENSP00000356975	0
9606.ENSP00000347714	0
9606.ENSP00000314709	0
9606.ENSP00000292408	0
9606.ENSP00000294485	0
9606.ENSP00000304336	0
9606.ENSP00000284984	0
9606.ENSP00000246071	0
9606.ENSP00000287814	0
9606.ENSP00000368314	0
9606.ENSP00000343924	0
9606.ENSP00000311697	0
9606.ENSP00000497968	0
9606.ENSP00000278222	0
9606.ENSP00000420298	0
9606.ENSP00000349790	0
9606.ENSP00000261883	0
9606.ENSP00000368759	0
9606.ENSP00000498466	0
9606.ENSP00000368920	0
9606.ENSP00000368389	0
9606.ENSP00000302234	0
9606.ENSP00000347495	0
9606.ENSP00000391748	0
9606.ENSP00000310448	0
9606.ENSP00000414856	0
9606.ENSP00000368244	0
9606.ENSP00000265131	0
9606.ENSP00000258317	0
9606.ENSP00000340292	0
9606.ENSP00000355627	0
9606.ENSP00000329991	0
9606.ENSP00000366416	0
9606.ENSP00000220478	0
9606.ENSP00000306864	0
9606.ENSP00000329295	0
9606.ENSP00000365351	0
9606.ENSP00000378534	0
9606.ENSP00000354525	0
9606.ENSP00000301244	0
9606.ENSP00000360170	0
9606.ENSP00000342356	0
9606.ENSP00000363804	0
9606.ENSP00000258613	0
9606.ENSP00000286371	0
9606.ENSP00000327890	0
9606.ENSP00000255192	0
9606.ENSP00000249330	0
9606.ENSP00000296370	0
9606.ENSP00000185206	0
9606.ENSP00000427514	0
9606.ENSP00000309124	0
9606.ENSP00000259486	0
9606.ENSP00000397297	0
9606.ENSP00000256857	0
9606.ENSP00000432472	0
9606.ENSP00000360281	0
9606.ENSP00000430950	0
9606.ENSP00000261769	0
9606.ENSP00000236671	0
9606.ENSP00000265195	0
9606.ENSP00000497550	0
9606.ENSP00000303920	0
9606.ENSP00000481450	0
9606.ENSP00000290953	0
9606.ENSP00000302924	0
9606.ENSP00000259608	0
9606.ENSP00000307280	0
9606.ENSP00000347409	0
9606.ENSP00000301408	0
9606.ENSP00000323588	0
9606.ENSP00000205948	0
9606.ENSP00000217407	0
9606.ENSP00000345702	0
9606.ENSP00000254868	0
9606.ENSP00000389814	0
9606.ENSP00000361554	0
9606.ENSP00000383364	0
9606.ENSP00000376992	0
9606.ENSP00000418754	0
9606.ENSP00000415283	0
9606.ENSP00000352928	0
9606.ENSP00000263388	0
9606.ENSP00000373354	0
9606.ENSP00000363017	0
9606.ENSP00000470788	0
9606.ENSP00000312995	0
9606.ENSP00000419665	0
9606.ENSP00000271638	0
9606.ENSP00000293379	0
9606.ENSP00000495507	0
9606.ENSP00000387211	0
9606.ENSP00000360871	0
9606.ENSP00000470538	0
9606.ENSP00000379140	0
9606.ENSP00000355601	0
9606.ENSP00000273283	0
9606.ENSP00000249075	0
9606.ENSP00000316491	0
9606.ENSP00000227348	0
9606.ENSP00000430620	0
9606.ENSP00000362524	0
9606.ENSP00000278947	0
9606.ENSP00000376465	0
9606.ENSP00000359485	0
9606.ENSP00000387435	0
9606.ENSP00000480322	0
9606.ENSP00000052754	0
9606.ENSP00000442053	0
9606.ENSP00000353331	0
9606.ENSP00000498577	0
9606.ENSP00000383303	0
9606.ENSP00000216361	0
9606.ENSP00000374205	0
9606.ENSP00000220597	0
9606.ENSP00000271332	0
9606.ENSP00000376188	0
9606.ENSP00000370003	0
9606.ENSP00000172229	0
9606.ENSP00000356448	0
9606.ENSP00000355537	0
9606.ENSP00000304408	0
9606.ENSP00000444271	0
9606.ENSP00000327824	0
9606.ENSP00000350425	0
9606.ENSP00000362036	0
9606.ENSP00000265634	0
9606.ENSP00000265071	0
9606.ENSP00000220809	0
9606.ENSP00000296871	0
9606.ENSP00000354610	0
9606.ENSP00000398368	0
9606.ENSP00000340935	0
9606.ENSP00000261918	0
9606.ENSP00000360882	0
9606.ENSP00000274507	0
9606.ENSP00000352071	0
9606.ENSP00000319883	0
9606.ENSP00000358490	0
9606.ENSP00000221930	0
9606.ENSP00000354053	0
9606.ENSP00000301738	0
9606.ENSP00000283249	0
9606.ENSP00000387159	0
9606.ENSP00000211076	0
9606.ENSP00000284878	0
9606.ENSP00000358081	0
9606.ENSP00000305422	0
9606.ENSP00000229402	0
